operation,architecture,cachePolicy,coldOrHot,fileId,userId,hit,cacheLevel,latency,nodeId,chunkCount,fileSize,speed,replicaCount,verificationPassed,createdAt
download,cached,lru-k,hot,6a2c4d2bd5fb089fbee2558f,69cfffee616f420dbf6f354c,TRUE,L1,25.42857143,ORBIT-2,7,445440,74975.0495,3,TRUE,Fri Jun 12 2026 23:48:36 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d2dd5fb089fbee255ed,69cfffee616f420dbf6f354c,TRUE,L1,21.53333333,ORBIT-2,15,1017856,82594.52029,3,TRUE,Fri Jun 12 2026 23:48:38 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d14d5fb089fbee24900,69cfffee616f420dbf6f354c,TRUE,L1,20.16666667,ORBIT-2,6,384000,78086.1244,3,TRUE,Fri Jun 12 2026 23:48:39 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d19d5fb089fbee24aee,69cfffee616f420dbf6f354c,FALSE,STORAGE,140.5,ORBIT-5,14,1038336,522039.2157,3,TRUE,Fri Jun 12 2026 23:48:41 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d24d5fb089fbee25062,69cfffee616f420dbf6f354c,FALSE,STORAGE,142.5,ORBIT-5,6,377856,424557.3034,3,TRUE,Fri Jun 12 2026 23:48:42 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d32d5fb089fbee25944,69cfffee616f420dbf6f354c,TRUE,L1,19.75,ORBIT-2,4,258048,76961.68421,3,TRUE,Fri Jun 12 2026 23:48:42 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d0cd5fb089fbee245d9,69cfffee616f420dbf6f354c,TRUE,L1,24.4,ORBIT-2,10,700416,82573.31484,3,TRUE,Fri Jun 12 2026 23:48:44 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d16d5fb089fbee24a16,69cfffee616f420dbf6f354c,TRUE,L1,20.57142857,ORBIT-2,14,996352,87084.75064,3,TRUE,Fri Jun 12 2026 23:48:46 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d1dd5fb089fbee24cea,69cfffee616f420dbf6f354c,TRUE,L1,21.78571429,ORBIT-2,14,1005568,87217.63265,3,TRUE,Fri Jun 12 2026 23:48:48 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d30d5fb089fbee25888,69cfffee616f420dbf6f354c,FALSE,STORAGE,141.1818182,ORBIT-5,11,753664,478516.8254,3,TRUE,Fri Jun 12 2026 23:48:49 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d1cd5fb089fbee24c8a,69cfffee616f420dbf6f354c,TRUE,L1,23.53846154,ORBIT-2,13,889856,81947.73564,3,TRUE,Fri Jun 12 2026 23:48:51 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d31d5fb089fbee258d6,69cfffee616f420dbf6f354c,TRUE,L1,21.9,ORBIT-2,10,663552,80344.61538,3,TRUE,Fri Jun 12 2026 23:48:53 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d28d5fb089fbee252db,69cfffee616f420dbf6f354c,TRUE,L1,24.07142857,ORBIT-2,14,1036288,88571.62393,3,TRUE,Fri Jun 12 2026 23:48:55 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d1fd5fb089fbee24e03,69cfffee616f420dbf6f354c,TRUE,L1,23.6,ORBIT-2,5,322560,76585.47486,3,TRUE,Fri Jun 12 2026 23:48:55 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d15d5fb089fbee2493d,69cfffee616f420dbf6f354c,TRUE,L1,23.85714286,ORBIT-2,7,483328,82001.75649,3,TRUE,Fri Jun 12 2026 23:48:56 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d19d5fb089fbee24aee,69cfffee616f420dbf6f354c,TRUE,L1,22.07142857,ORBIT-2,14,1038336,89967.95107,3,TRUE,Fri Jun 12 2026 23:48:58 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d28d5fb089fbee25324,69cfffee616f420dbf6f354c,TRUE,L1,23.125,ORBIT-2,8,527360,78987.84141,3,TRUE,Fri Jun 12 2026 23:49:00 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d1bd5fb089fbee24c31,69cfffee616f420dbf6f354c,TRUE,L1,21.2,ORBIT-2,10,705536,85856.20616,3,TRUE,Fri Jun 12 2026 23:49:01 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d30d5fb089fbee25888,69cfffee616f420dbf6f354c,TRUE,L1,21.63636364,ORBIT-2,11,753664,83304.86346,3,TRUE,Fri Jun 12 2026 23:49:03 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d11d5fb089fbee247bb,69cfffee616f420dbf6f354c,TRUE,L1,22.55555556,ORBIT-2,9,651264,87040,3,TRUE,Fri Jun 12 2026 23:49:04 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d24d5fb089fbee2509f,69cfffee616f420dbf6f354c,TRUE,L1,25.28571429,ORBIT-2,7,473088,79236.41379,3,TRUE,Fri Jun 12 2026 23:49:05 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d23d5fb089fbee25026,69cfffee616f420dbf6f354c,TRUE,L1,22.22222222,ORBIT-2,9,685056,91990.14218,3,TRUE,Fri Jun 12 2026 23:49:06 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d25d5fb089fbee2522e,69cfffee616f420dbf6f354c,TRUE,L1,22,ORBIT-2,3,165888,65431.46172,3,TRUE,Fri Jun 12 2026 23:49:07 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d21d5fb089fbee24f7e,69cfffee616f420dbf6f354c,TRUE,L1,24.875,ORBIT-2,8,502784,74389.27763,3,TRUE,Fri Jun 12 2026 23:49:08 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d24d5fb089fbee25062,69cfffee616f420dbf6f354c,TRUE,L1,18.33333333,ORBIT-2,6,377856,77766.97337,3,TRUE,Fri Jun 12 2026 23:49:09 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d12d5fb089fbee24854,69cfffee616f420dbf6f354c,TRUE,L1,19,ORBIT-2,2,142336,84902.17544,3,TRUE,Fri Jun 12 2026 23:49:09 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d1fd5fb089fbee24dd2,69cfffee616f420dbf6f354c,TRUE,L1,19.5,ORBIT-2,2,105472,62474.70383,3,TRUE,Fri Jun 12 2026 23:49:09 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d20d5fb089fbee24f3b,69cfffee616f420dbf6f354c,TRUE,L1,25.375,ORBIT-2,8,516096,75962.18182,3,TRUE,Fri Jun 12 2026 23:49:11 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d2bd5fb089fbee2554d,69cfffee616f420dbf6f354c,TRUE,L1,22.45454545,ORBIT-2,11,723968,79556.92308,3,TRUE,Fri Jun 12 2026 23:49:12 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d29d5fb089fbee25391,69cfffee616f420dbf6f354c,TRUE,L1,21.875,ORBIT-2,8,556032,84022.61333,3,TRUE,Fri Jun 12 2026 23:49:13 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d10d5fb089fbee24729,69cfffee616f420dbf6f354c,TRUE,L1,24.76923077,ORBIT-2,13,942080,85919.3133,3,TRUE,Fri Jun 12 2026 23:49:15 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d1fd5fb089fbee24dab,69cfffee616f420dbf6f354c,TRUE,L1,18,ORBIT-2,4,247808,76456.18875,3,TRUE,Fri Jun 12 2026 23:49:16 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d25d5fb089fbee25203,69cfffee616f420dbf6f354c,TRUE,L1,20,ORBIT-2,4,251904,76334.54545,3,TRUE,Fri Jun 12 2026 23:49:16 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d12d5fb089fbee247ef,69cfffee616f420dbf6f354c,TRUE,L1,26.5,ORBIT-2,4,285696,82739.89779,3,TRUE,Fri Jun 12 2026 23:49:17 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d0cd5fb089fbee245d9,69cfffee616f420dbf6f354c,TRUE,L1,132,,10,700416,0,0,TRUE,Fri Jun 12 2026 23:49:27 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d0dd5fb089fbee2462a,69cfffee616f420dbf6f354c,TRUE,L1,156,,11,770048,0,0,TRUE,Fri Jun 12 2026 23:49:27 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d0ed5fb089fbee24680,69cfffee616f420dbf6f354c,TRUE,L1,142,,12,875520,0,0,TRUE,Fri Jun 12 2026 23:49:28 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d0fd5fb089fbee246cf,69cfffee616f420dbf6f354c,TRUE,L1,117,,10,665600,0,0,TRUE,Fri Jun 12 2026 23:49:28 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d10d5fb089fbee24729,69cfffee616f420dbf6f354c,TRUE,L1,160,,13,942080,0,0,TRUE,Fri Jun 12 2026 23:49:28 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d11d5fb089fbee247bb,69cfffee616f420dbf6f354c,TRUE,L1,105,,9,651264,0,0,TRUE,Fri Jun 12 2026 23:49:28 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d12d5fb089fbee247ef,69cfffee616f420dbf6f354c,TRUE,L1,58,,4,285696,0,0,TRUE,Fri Jun 12 2026 23:49:28 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d12d5fb089fbee2482a,69cfffee616f420dbf6f354c,TRUE,L1,84,,7,465920,0,0,TRUE,Fri Jun 12 2026 23:49:28 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d12d5fb089fbee24854,69cfffee616f420dbf6f354c,TRUE,L1,35,,2,142336,0,0,TRUE,Fri Jun 12 2026 23:49:28 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d13d5fb089fbee24881,69cfffee616f420dbf6f354c,TRUE,L1,51,,4,219136,0,0,TRUE,Fri Jun 12 2026 23:49:28 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d14d5fb089fbee248c4,69cfffee616f420dbf6f354c,TRUE,L1,107,,9,627712,0,0,TRUE,Fri Jun 12 2026 23:49:28 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d14d5fb089fbee24900,69cfffee616f420dbf6f354c,TRUE,L1,67,,6,384000,0,0,TRUE,Fri Jun 12 2026 23:49:29 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d15d5fb089fbee2493d,69cfffee616f420dbf6f354c,TRUE,L1,125,,7,483328,0,0,TRUE,Fri Jun 12 2026 23:49:29 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d16d5fb089fbee24a16,69cfffee616f420dbf6f354c,TRUE,L1,154,,14,996352,0,0,TRUE,Fri Jun 12 2026 23:49:29 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d17d5fb089fbee24a4f,69cfffee616f420dbf6f354c,TRUE,L1,48,,4,209920,0,0,TRUE,Fri Jun 12 2026 23:49:29 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d18d5fb089fbee24a92,69cfffee616f420dbf6f354c,TRUE,L1,101,,9,589824,0,0,TRUE,Fri Jun 12 2026 23:49:29 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d19d5fb089fbee24aee,69cfffee616f420dbf6f354c,TRUE,L1,185,,14,1038336,0,0,TRUE,Fri Jun 12 2026 23:49:29 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d1ad5fb089fbee24b33,69cfffee616f420dbf6f354c,TRUE,L1,93,,7,471040,0,0,TRUE,Fri Jun 12 2026 23:49:29 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d1bd5fb089fbee24c31,69cfffee616f420dbf6f354c,TRUE,L1,121,,10,705536,0,0,TRUE,Fri Jun 12 2026 23:49:29 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d1cd5fb089fbee24c8a,69cfffee616f420dbf6f354c,TRUE,L1,174,,13,889856,0,0,TRUE,Fri Jun 12 2026 23:49:30 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d1dd5fb089fbee24cea,69cfffee616f420dbf6f354c,TRUE,L1,166,,14,1005568,0,0,TRUE,Fri Jun 12 2026 23:49:30 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d1dd5fb089fbee24d1b,69cfffee616f420dbf6f354c,TRUE,L1,33,,2,115712,0,0,TRUE,Fri Jun 12 2026 23:49:30 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d1ed5fb089fbee24d50,69cfffee616f420dbf6f354c,TRUE,L1,68,,6,416768,0,0,TRUE,Fri Jun 12 2026 23:49:30 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d1ed5fb089fbee24d7d,69cfffee616f420dbf6f354c,TRUE,L1,45,,3,167936,0,0,TRUE,Fri Jun 12 2026 23:49:30 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d1fd5fb089fbee24dab,69cfffee616f420dbf6f354c,TRUE,L1,48,,4,247808,0,0,TRUE,Fri Jun 12 2026 23:49:30 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d1fd5fb089fbee24dd2,69cfffee616f420dbf6f354c,TRUE,L1,31,,2,105472,0,0,TRUE,Fri Jun 12 2026 23:49:30 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d1fd5fb089fbee24e03,69cfffee616f420dbf6f354c,TRUE,L1,57,,5,322560,0,0,TRUE,Fri Jun 12 2026 23:49:30 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d20d5fb089fbee24f3b,69cfffee616f420dbf6f354c,TRUE,L1,115,,8,516096,0,0,TRUE,Fri Jun 12 2026 23:49:30 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d21d5fb089fbee24f7e,69cfffee616f420dbf6f354c,TRUE,L1,98,,8,502784,0,0,TRUE,Fri Jun 12 2026 23:49:30 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d23d5fb089fbee24fd9,69cfffee616f420dbf6f354c,TRUE,L1,147,,14,969728,0,0,TRUE,Fri Jun 12 2026 23:49:31 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d23d5fb089fbee25026,69cfffee616f420dbf6f354c,TRUE,L1,109,,9,685056,0,0,TRUE,Fri Jun 12 2026 23:49:31 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d24d5fb089fbee25062,69cfffee616f420dbf6f354c,TRUE,L1,74,,6,377856,0,0,TRUE,Fri Jun 12 2026 23:49:31 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d24d5fb089fbee2509f,69cfffee616f420dbf6f354c,TRUE,L1,76,,7,473088,0,0,TRUE,Fri Jun 12 2026 23:49:31 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d25d5fb089fbee25203,69cfffee616f420dbf6f354c,TRUE,L1,52,,4,251904,0,0,TRUE,Fri Jun 12 2026 23:49:31 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d25d5fb089fbee2522e,69cfffee616f420dbf6f354c,TRUE,L1,37,,3,165888,0,0,TRUE,Fri Jun 12 2026 23:49:31 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d26d5fb089fbee2527c,69cfffee616f420dbf6f354c,TRUE,L1,202,,12,826368,0,0,TRUE,Fri Jun 12 2026 23:49:31 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d28d5fb089fbee252db,69cfffee616f420dbf6f354c,TRUE,L1,156,,14,1036288,0,0,TRUE,Fri Jun 12 2026 23:49:31 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d28d5fb089fbee25324,69cfffee616f420dbf6f354c,TRUE,L1,86,,8,527360,0,0,TRUE,Fri Jun 12 2026 23:49:32 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d29d5fb089fbee25353,69cfffee616f420dbf6f354c,TRUE,L1,39,,3,182272,0,0,TRUE,Fri Jun 12 2026 23:49:32 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d29d5fb089fbee25391,69cfffee616f420dbf6f354c,TRUE,L1,82,,8,556032,0,0,TRUE,Fri Jun 12 2026 23:49:32 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d2bd5fb089fbee2554d,69cfffee616f420dbf6f354c,TRUE,L1,113,,11,723968,0,0,TRUE,Fri Jun 12 2026 23:49:32 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d2bd5fb089fbee2558f,69cfffee616f420dbf6f354c,TRUE,L1,79,,7,445440,0,0,TRUE,Fri Jun 12 2026 23:49:32 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d2dd5fb089fbee255ed,69cfffee616f420dbf6f354c,TRUE,L1,157,,15,1017856,0,0,TRUE,Fri Jun 12 2026 23:49:32 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d2dd5fb089fbee2561f,69cfffee616f420dbf6f354c,TRUE,L1,27,,2,106496,0,0,TRUE,Fri Jun 12 2026 23:49:32 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d2ed5fb089fbee2565c,69cfffee616f420dbf6f354c,TRUE,L1,86,,8,529408,0,0,TRUE,Fri Jun 12 2026 23:49:32 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d2fd5fb089fbee25697,69cfffee616f420dbf6f354c,TRUE,L1,78,,6,418816,0,0,TRUE,Fri Jun 12 2026 23:49:32 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d30d5fb089fbee25888,69cfffee616f420dbf6f354c,TRUE,L1,115,,11,753664,0,0,TRUE,Fri Jun 12 2026 23:49:32 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d31d5fb089fbee258d6,69cfffee616f420dbf6f354c,TRUE,L1,108,,10,663552,0,0,TRUE,Fri Jun 12 2026 23:49:33 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d31d5fb089fbee25913,69cfffee616f420dbf6f354c,TRUE,L1,68,,6,421888,0,0,TRUE,Fri Jun 12 2026 23:49:33 GMT+0530 (India Standard Time)
delete,cached,lruk,hot,6a2c4d32d5fb089fbee25944,69cfffee616f420dbf6f354c,TRUE,L1,48,,4,258048,0,0,TRUE,Fri Jun 12 2026 23:49:33 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55b3d5fb089fbee2d875,69cfffee616f420dbf6f354c,FALSE,STORAGE,1101,,10,736256,668715.713,3,TRUE,Sat Jun 13 2026 00:23:39 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55b4d5fb089fbee2d8cf,69cfffee616f420dbf6f354c,FALSE,STORAGE,795,,8,567296,713579.8742,3,TRUE,Sat Jun 13 2026 00:23:40 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55b5d5fb089fbee2d92a,69cfffee616f420dbf6f354c,FALSE,STORAGE,1202,,14,971776,808465.8902,3,TRUE,Sat Jun 13 2026 00:23:41 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55b5d5fb089fbee2d95f,69cfffee616f420dbf6f354c,FALSE,STORAGE,230,,3,190464,828104.3478,3,TRUE,Sat Jun 13 2026 00:23:41 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55b7d5fb089fbee2d9b1,69cfffee616f420dbf6f354c,FALSE,STORAGE,1351,,13,886784,656390.8216,3,TRUE,Sat Jun 13 2026 00:23:43 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55b7d5fb089fbee2da2c,69cfffee616f420dbf6f354c,FALSE,STORAGE,548,,5,348160,635328.4672,3,TRUE,Sat Jun 13 2026 00:23:43 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55b8d5fb089fbee2da74,69cfffee616f420dbf6f354c,FALSE,STORAGE,1024,,10,623616,609000,3,TRUE,Sat Jun 13 2026 00:23:44 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55b9d5fb089fbee2db01,69cfffee616f420dbf6f354c,FALSE,STORAGE,662,,6,385024,581607.2508,3,TRUE,Sat Jun 13 2026 00:23:45 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55b9d5fb089fbee2db2e,69cfffee616f420dbf6f354c,FALSE,STORAGE,325,,3,164864,507273.8462,3,TRUE,Sat Jun 13 2026 00:23:45 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55bad5fb089fbee2db70,69cfffee616f420dbf6f354c,FALSE,STORAGE,979,,9,614400,627579.1624,3,TRUE,Sat Jun 13 2026 00:23:46 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55bcd5fb089fbee2dbc8,69cfffee616f420dbf6f354c,FALSE,STORAGE,1239,,13,973824,785975.7869,3,TRUE,Sat Jun 13 2026 00:23:48 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55bcd5fb089fbee2dc83,69cfffee616f420dbf6f354c,FALSE,STORAGE,744,,8,593920,798279.5699,3,TRUE,Sat Jun 13 2026 00:23:48 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55bed5fb089fbee2dd56,69cfffee616f420dbf6f354c,FALSE,STORAGE,1415,,13,917504,648412.7208,3,TRUE,Sat Jun 13 2026 00:23:50 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55bed5fb089fbee2dd86,69cfffee616f420dbf6f354c,FALSE,STORAGE,213,,2,142336,668244.1315,3,TRUE,Sat Jun 13 2026 00:23:50 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55bfd5fb089fbee2ddc7,69cfffee616f420dbf6f354c,FALSE,STORAGE,991,,9,623616,629279.5156,3,TRUE,Sat Jun 13 2026 00:23:51 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c0d5fb089fbee2de07,69cfffee616f420dbf6f354c,FALSE,STORAGE,579,,7,519168,896663.2124,3,TRUE,Sat Jun 13 2026 00:23:52 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c1d5fb089fbee2de51,69cfffee616f420dbf6f354c,FALSE,STORAGE,963,,10,685056,711376.947,3,TRUE,Sat Jun 13 2026 00:23:53 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c1d5fb089fbee2de8a,69cfffee616f420dbf6f354c,FALSE,STORAGE,348,,5,417792,1200551.724,3,TRUE,Sat Jun 13 2026 00:23:53 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c2d5fb089fbee2df8a,69cfffee616f420dbf6f354c,FALSE,STORAGE,1147,,12,892928,778489.9738,3,TRUE,Sat Jun 13 2026 00:23:54 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c3d5fb089fbee2e0a2,69cfffee616f420dbf6f354c,FALSE,STORAGE,1172,,13,851968,726935.1536,3,TRUE,Sat Jun 13 2026 00:23:55 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c4d5fb089fbee2e0d2,69cfffee616f420dbf6f354c,FALSE,STORAGE,122,,2,109568,898098.3607,3,TRUE,Sat Jun 13 2026 00:23:56 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c5d5fb089fbee2e127,69cfffee616f420dbf6f354c,FALSE,STORAGE,1262,,14,1000448,792748.019,3,TRUE,Sat Jun 13 2026 00:23:57 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c5d5fb089fbee2e158,69cfffee616f420dbf6f354c,FALSE,STORAGE,224,,2,136192,608000,3,TRUE,Sat Jun 13 2026 00:23:57 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c6d5fb089fbee2e1a9,69cfffee616f420dbf6f354c,FALSE,STORAGE,995,,13,932864,937551.7588,3,TRUE,Sat Jun 13 2026 00:23:58 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c7d5fb089fbee2e2df,69cfffee616f420dbf6f354c,FALSE,STORAGE,833,,8,523264,628168.0672,3,TRUE,Sat Jun 13 2026 00:23:59 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c8d5fb089fbee2e431,69cfffee616f420dbf6f354c,FALSE,STORAGE,1287,,14,1011712,786101.0101,3,TRUE,Sat Jun 13 2026 00:24:00 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55c9d5fb089fbee2e47a,69cfffee616f420dbf6f354c,FALSE,STORAGE,819,,8,528384,645157.5092,3,TRUE,Sat Jun 13 2026 00:24:01 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55cad5fb089fbee2e4c9,69cfffee616f420dbf6f354c,FALSE,STORAGE,1039,,11,721920,694821.9442,3,TRUE,Sat Jun 13 2026 00:24:02 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55cad5fb089fbee2e4ff,69cfffee616f420dbf6f354c,FALSE,STORAGE,334,,4,207872,622371.2575,3,TRUE,Sat Jun 13 2026 00:24:02 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55ccd5fb089fbee2e672,69cfffee616f420dbf6f354c,FALSE,STORAGE,1290,,13,913408,708068.2171,3,TRUE,Sat Jun 13 2026 00:24:04 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55cdd5fb089fbee2e7e3,69cfffee616f420dbf6f354c,FALSE,STORAGE,1129,,13,913408,809041.6298,3,TRUE,Sat Jun 13 2026 00:24:05 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55ced5fb089fbee2e854,69cfffee616f420dbf6f354c,FALSE,STORAGE,996,,12,817152,820433.7349,3,TRUE,Sat Jun 13 2026 00:24:06 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55cfd5fb089fbee2e8a3,69cfffee616f420dbf6f354c,FALSE,STORAGE,899,,10,709632,789357.0634,3,TRUE,Sat Jun 13 2026 00:24:07 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55d0d5fb089fbee2e8f0,69cfffee616f420dbf6f354c,FALSE,STORAGE,1041,,10,699392,671846.3016,3,TRUE,Sat Jun 13 2026 00:24:08 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55d1d5fb089fbee2eaa4,69cfffee616f420dbf6f354c,FALSE,STORAGE,1092,,12,803840,736117.2161,3,TRUE,Sat Jun 13 2026 00:24:09 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55d1d5fb089fbee2ead7,69cfffee616f420dbf6f354c,FALSE,STORAGE,337,,3,189440,562136.4985,3,TRUE,Sat Jun 13 2026 00:24:09 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55d3d5fb089fbee2ec9d,69cfffee616f420dbf6f354c,FALSE,STORAGE,1281,,14,999424,780190.4762,3,TRUE,Sat Jun 13 2026 00:24:11 GMT+0530 (India Standard Time)
upload,traditional,lruk,cold,6a2c55d3d5fb089fbee2ecde,69cfffee616f420dbf6f354c,FALSE,STORAGE,629,,6,389120,618632.7504,3,TRUE,Sat Jun 13 2026 00:24:11 GMT+0530 (India Standard Time)
